f,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
3489992596.093624,3.0851517311464502,3.094292083036635,3.103234559308589,3.112472207556824,3.121370226572196,3.1306701956387424,3.1399131188263385,3.148885738071974,3.157764537329282,3.167154118325031,3.1760229723216242,3.1850469936946437,7.4813603364e-05,8.350363363600001e-05,9.264148703999999e-05,0.0001024570765,0.00011328124871200001,0.000125675520108,0.000140586766824,0.00015982514707199997,0.00018707508315199997,0.0002299806102,0.000304080845352,0.00044013531540000004
3520901716.453407,3.0851517311383816,3.0942920830266125,3.1032345592962867,3.1124722075418267,3.1213702265539247,3.130670195616362,3.1399131187986153,3.1488857380369684,3.1577645372839562,3.1671541182647367,3.1760229722408657,3.1850469935968255,7.5476140076e-05,8.424314246e-05,9.346204032000002e-05,0.00010336423842400001,0.000114283696988,0.000126785622846,0.000141819710508,0.000161198617812,0.000188599046928,0.00023163532877,0.00030576318551200004,0.00044154877404000006
3552081218.8755565,3.085151731130168,3.09429208301641,3.1032345592837687,3.112472207526561,3.12137022653533,3.13067019559359,3.139913118770392,3.1488857380013426,3.1577645372378136,3.1671541182033285,3.1760229721585054,3.1850469934962113,7.614464875199999e-05,8.4989335712e-05,9.428964000000001e-05,0.00010427951576000001,0.000115294978964,0.000127905280182,0.00014306399486400001,0.00016258451012199997,0.00019013793758799997,0.00023330855569999996,0.000307469406348,0.00044299792608
3583539425.9020634,3.085151731121812,3.0942920830060294,3.103234559271022,3.1124722075110243,3.121370226516393,3.1306701955704064,3.1399131187416693,3.14888573796507,3.1577645371908534,3.167154118140818,3.1760229720745246,3.185046993393026,7.68187781e-05,8.574186158e-05,9.512499072000001e-05,0.00010520290850800002,0.00011631580133600001,0.00012903519986400002,0.000144319265496,0.00016398353380599998,0.00019169139972999996,0.00023499957912999998,0.00030919950786000006,0.00044447920218
3615276410.3912263,3.0851517311133034,3.094292082995459,3.1032345592580532,3.112472207495212,3.12137022649713,3.130670195546813,3.139913118712433,3.148885737928169,3.1577645371430543,3.167154118077178,3.1760229719889037,3.1850469932869974,7.7499230704e-05,8.650142368799999e-05,9.596738784e-05,0.000106134416668,0.00011734510406000002,0.000130175028018,0.00014558587679999998,0.000165394624158,0.00019325978875599998,0.00023670875499,0.000310953490048,0.00044599617168
3647292115.543476,3.0851517311046437,3.0942920829847065,3.1032345592448554,3.1124722074791147,3.121370226477523,3.1306701955227965,3.1399131186826765,3.1488857378906046,3.1577645370944047,3.16715411801238,3.1760229719016224,3.1850469931781,7.818565527199999e-05,8.726731841199999e-05,9.681718368e-05,0.00010707439308400001,0.00011838359383200002,0.00013132511851800003,0.000146863828776,0.00016681884588399997,0.00019484310466599998,0.00023843643920999999,0.00031273135291200004,0.00044754883458
3679595381.6111336,3.085151731095831,3.094292082973759,3.103234559231419,3.1124722074627345,3.121370226457561,3.130670195498359,3.139913118652392,3.148885737852367,3.1577645370448835,3.1671541179463953,3.1760229718126087,3.1850469930663077,7.887805180399999e-05,8.8040249376e-05,9.767473056e-05,0.000108022484912,0.00011943162400000002,0.00013248511749,0.00014815312142399997,0.00016825619898399997,0.000196441702862,0.00024018298772,0.00031453416573600006,0.00044913719088
3712181760.321747,3.085151731086864,3.094292082962619,3.1032345592177464,3.1124722074460616,3.1213702264372523,3.1306701954734804,3.1399131186215725,3.1488857378134574,3.1577645369944785,3.167154117879236,3.1760229717218937,3.185046992951846,7.95764203e-05,8.881986476799998e-05,9.853967616e-05,0.00010897904499600001,0.00012048848786800002,0.000133655732682,0.00014945375474399998,0.00016970632855599997,0.000198055583344,0.00024194768866,0.00031636085923600007,0.00045075767124000003
3745055702.5466523,3.085151731077736,3.0942920829512786,3.103234559203835,3.112472207429092,3.121370226416579,3.130670195448162,3.1399131185902034,3.1488857377738473,3.1577645369431777,3.1671541178108593,3.1760229716294033,3.185046992834437,8.028111205199999e-05,8.960651639999999e-05,9.941202048e-05,0.000109944073336,0.00012155489213200002,0.00013483661022,0.000150766083132,0.000171169944404,0.000199684746112,0.00024373125388999997,0.000318212502696,0.00045241384499999996
3778226608.559323,3.0851517310684438,3.094292082939736,3.10323455918967,3.1124722074118223,3.121370226395536,3.1306701954223977,3.139913118558277,3.148885737733537,3.157764536890958,3.1671541177412355,3.1760229715351342,3.1850469927140534,8.099212706000001e-05,9.040020427199999e-05,0.00010029246816,0.00011091756993200001,0.00012263083679200001,0.000136027750104,0.000152090106588,0.000172646691626,0.000201329546568,0.00024553403934,0.000320088739688,0.00045410571216
3811685028.397641,3.0851517310589864,3.0942920829279874,3.103234559175248,3.1124722073942417,3.1213702263741188,3.1306701953961666,3.1399131185257763,3.1488857376925075,3.157764536837796,3.1671541176703477,3.176022971439028,3.1850469925906664,8.170946532399998e-05,9.1200928384e-05,0.00010118101920000001,0.00011189988762800001,0.00012371632184800003,0.000137229860082,0.00015342617950799998,0.00017413692512399998,0.00020299034011399996,0.00024735604500999997,0.000321990283068,0.00045583327272
3845440421.752041,3.085151731049361,3.094292082916036,3.103234559160577,3.1124722073763524,3.121370226352322,3.1306701953694698,3.1399131184927036,3.1488857376507493,3.157764536783702,3.167154117598194,3.176022971341099,3.185046992464247,8.2433126844e-05,9.2008336924e-05,0.00010207696896000001,0.00011289067358,0.00012481134730000002,0.00013844258627999998,0.00015477394749599998,0.00017564064489799996,0.00020466641594599997,0.00024919691497,0.00032391641998,0.00045759652668
3879497774.8618264,3.085151731039565,3.0942920829038685,3.1032345591456423,3.112472207358144,3.1213702263301335,3.1306701953423093,3.139913118459042,3.1488857376082424,3.157764536728641,3.167154117524729,3.1760229712413053,3.1850469923347653,8.316311161999999e-05,9.282313351599999e-05,0.00010298102208000001,0.00011389028063200003,0.00012591626649600002,0.000139665574824,0.000156133764948,0.00017715820584999998,0.000206358484868,0.00025105736108,0.000325867506852,0.00045939547404
3913857178.4792495,3.0851517310295926,3.0942920828914815,3.1032345591304464,3.112472207339606,3.121370226307555,3.130670195314655,3.139913118424775,3.1488857375649877,3.157764536672599,3.1671541174499365,3.1760229711395698,3.1850469922021913,8.389977094400001e-05,9.364531816e-05,0.00010389282624,0.00011489906162800001,0.000127030726088,0.000140899887336,0.00015750598626,0.00017868925307799999,0.00020806654687999994,0.00025293738334,0.000327844612968,0.00046123011480000005
3948513382.873189,3.085151731019445,3.0942920828788782,3.1032345591149735,3.1124722073207463,3.121370226284575,3.130670195286508,3.139913118389903,3.1488857375209545,3.1577645366155527,3.1671541173738125,3.176022971035923,3.185046992066494,8.464275352399999e-05,9.447453904399999e-05,0.00010481308608000001,0.00011591631088,0.000128155079424,0.000142145169942,0.00015889025703599998,0.000180234496386,0.00020979095738399997,0.00025483662581999997,0.00032984666904399996,0.00046310044895999996
3983481794.179825,3.085151731009116,3.0942920828660503,3.103234559099232,3.1124722073015483,3.1213702262611873,3.1306701952578626,3.1399131183544187,3.1488857374761525,3.1577645365574996,3.167154117296311,3.1760229709303047,3.1850469919276425,8.539241065199999e-05,9.531114798e-05,0.00010574109696000001,0.000116942734076,0.000129289326504,0.00014340142264200002,0.000160286577276,0.00018179322596999998,0.00021153136097799998,0.00025675580038,0.00033187438793600007,0.00046500647652
4018762624.299246,3.0851517309986027,3.0942920828529887,3.1032345590832064,3.1124722072820075,3.121370226237372,3.1306701952287117,3.1399131183182862,3.148885737430531,3.157764536498403,3.1671541172173994,3.1760229708226713,3.185046991785604,8.6148742328e-05,9.615549678e-05,0.00010667756352000001,0.000117978331216,0.000130434174024,0.000144668645436,0.00016169601016799998,0.00018336686143799997,0.00021328846846599997,0.00025869526294999997,0.000333928126072,0.00046694819748
4054350462.651163,3.0851517309879024,3.0942920828396963,3.1032345590668933,3.112472207262119,3.121370226213146,3.130670195199032,3.139913118281524,3.1488857373841097,3.1577645364382487,3.1671541171370596,3.1760229707129977,3.1850469916403465,8.691174855199999e-05,9.700723363199999e-05,0.00010762248576,0.00011902310230000002,0.00013158856194000004,0.00014594754607200001,0.000163117492524,0.00018495433808399998,0.00021506227984799997,0.00026065501353,0.000336007883452,0.00046892561183999997
4090261685.0992303,3.0851517309770133,3.0942920828261697,3.103234559050294,3.112472207241878,3.121370226188481,3.1306701951688334,3.139913118244106,3.1488857373368675,3.1577645363770226,3.167154117055287,3.176022970601258,3.185046991491836,8.768142932399999e-05,9.7866358536e-05,0.00010857551136000001,0.00012007704732800001,0.00013275355029600003,0.000147237416802,0.000164551733136,0.00018655601081,0.00021685279512399997,0.00026263469619,0.000338113660076,0.00047093871959999993
4126479616.9077053,3.0851517309659324,3.094292082812406,3.1032345590333996,3.112472207221273,3.121370226163386,3.1306701951381,3.1399131182060143,3.1488857372887837,3.1577645363147107,3.1671541169720476,3.176022970487408,3.1850469913397745,8.8457784644e-05,9.873287149199999e-05,0.00010953699264000001,0.00012114051914400003,0.000133928432396,0.0001485386115,0.00016599908639999998,0.00018817223451799998,0.00021866001429399995,0.00026463466686000003,0.00034024581237200005,0.00047299109009999997
4163026699.3088756,3.085151730954652,3.0942920827983906,3.103234559016199,3.112472207200306,3.121370226137833,3.1306701951068083,3.1399131181672484,3.148885737239836,3.157764536251286,3.1671541168873083,3.1760229703714202,3.18504699118439,8.924116580399999e-05,9.960747612399999e-05,0.00011050728191999999,0.00012221316490400002,0.000135114268284,0.000149851837914,0.00016745919791999998,0.00018980336411,0.00022048429275999998,0.00026665528147,0.00034240434034,0.00047507915400000003
4199897423.540471,3.0851517309431697,3.094292082784132,3.1032345589987016,3.112472207178966,3.1213702261118392,3.130670195074968,3.1399131181277995,3.1488857371900227,3.1577645361867335,3.1671541168010333,3.176022970253268,3.1850469910256467,9.003157280399998e-05,0.000100489468808,0.00011148567456000001,0.000123295337452,0.000136309997916,0.000151176388296,0.000168932067696,0.00019144904468399997,0.00022232563052199995,0.00026869689594999997,0.00034458924398,0.0004772029113
4237085721.8773675,3.0851517309314826,3.0942920827696203,3.103234558980884,3.11247220715724,3.1213702260853746,3.130670195042563,3.13991311808765,3.148885737139323,3.157764536121039,3.1671541167132333,3.1760229701328857,3.185046990863241,9.082900564399999e-05,0.000101379201356,0.00011247322752000001,0.000124387389632,0.00013751668133600003,0.00015251261652,0.00017041805012399998,0.00019310963114199997,0.00022418402757999996,0.00027075879844,0.000346801236148,0.00047936593134
4274615417.5198054,3.085151730919588,3.094292082754842,3.1032345589627544,3.112472207135131,3.121370226058441,3.130670195009577,3.13991311804677,3.148885737087713,3.157764536054149,3.167154116623827,3.176022970010264,3.185046990697403,9.1633464324e-05,0.00010227737739199999,0.00011346923616000001,0.00012548896860000003,0.00013873396519600002,0.00015386087646,0.000171917853996,0.000194785478386,0.00022606055013999998,0.00027284241265999995,0.00034903996041600003,0.00048156464478
4312468468.416631,3.0851517309074836,3.0942920827398095,3.1032345589443024,3.112472207112633,3.1213702260310248,3.1306701949760027,3.1399131180051794,3.1488857370351924,3.157764535986085,3.167154116532824,3.1760229698853353,3.185046990527824,9.2444948844e-05,0.00010318294147999999,0.0001144740528,0.000126600074356,0.00013996220284400002,0.00015522116811600003,0.00017343041612399997,0.00019647623151399998,0.00022795413199599995,0.00027494702675,0.00035130612964000003,0.00048380262096
4350663253.385345,3.0851517308951664,3.0942920827245084,3.103234558925524,3.112472207089734,3.121370226003127,3.1306701949418407,3.13991311796284,3.1488857369817373,3.15776453591682,3.167154116440203,3.1760229697581104,3.185046990354735,9.326345920399998e-05,0.000104096597244,0.00011548767744,0.00012772105974400002,0.000141201040932,0.00015659313761399999,0.000174956799696,0.00019818224542799998,0.00022986512854999996,0.00027707264071,0.000353599030964,0.00048607629054
4389193615.451287,3.0851517308826226,3.0942920827089293,3.1032345589064017,3.1124722070664212,3.121370225974726,3.1306701949070654,3.1399131179197504,3.148885736927325,3.1577645358462987,3.1671541163458956,3.17602296962848,3.1850469901778244,9.4089697988e-05,0.00010501869649599998,0.00011651081472,0.000128852277608,0.000142451186156,0.000157977492702,0.000176496650316,0.00019990387502999996,0.00023179460600799998,0.00027922032233,0.0003559200901,0.00048838922286
4428065870.2446575,3.08515173086986,3.0942920826930744,3.1032345588869505,3.1124722070426967,3.121370225945822,3.1306701948716604,3.1399131178758917,3.148885736871953,3.1577645357745165,3.167154116249896,3.1760229694965343,3.1850469899970495,9.4922962612e-05,0.00010594888742399999,0.00011754240768,0.00012999337510399999,0.00014371228516800002,0.000159374587254,0.00017805032238,0.00020164076541799998,0.00023374220896799997,0.00028138971568,0.00035826716848000003,0.00049074141792
4467279971.985665,3.0851517308568703,3.09429208267694,3.103234558867146,3.112472207018555,3.1213702259164005,3.130670194835643,3.1399131178312536,3.148885736815598,3.157764535701471,3.1671541161521812,3.176022969362001,3.1850469898126432,9.576360436799999e-05,0.00010688717002799999,0.00011858351328,0.000131144352232,0.00014498469131600002,0.000160783359648,0.00017961781588799998,0.000203393271494,0.000235707582028,0.00028358082075999997,0.00036064454324,0.00049312930638
4506842485.049475,3.0851517308436507,3.094292082660522,3.10323455884699,3.112472206993975,3.121370225886463,3.130670194798979,3.139913117785825,3.148885736758235,3.1577645356271318,3.167154116052729,3.176022969224948,3.1850469896242872,9.661162325599999e-05,0.000107833544308,0.0001196337792,0.00013230591468,0.000146268051252,0.00016220487150599998,0.00018119913084,0.00020516174815999997,0.00023769108058999998,0.00028579363757,0.00036305043223999994,0.00049555645758
4546753387.780482,3.0851517308301926,3.094292082643805,3.103234558826479,3.112472206968967,3.121370225855986,3.13067019476165,3.139913117739586,3.1488857366998384,3.1577645355514545,3.167154115951468,3.176022969085549,3.185046989432216,9.7467370568e-05,0.00010878871388799999,0.00012069320544,0.00013347735676,0.00014756307167200004,0.000163639476702,0.000182794621632,0.000206946550318,0.00023969341545799998,0.0002880292339,0.00036548127120000003,0.0004980193021799999
4587019509.858974,3.085151730816498,3.0942920826267906,3.1032345588055996,3.1124722069435093,3.1213702258249714,3.130670194723666,3.139913117692515,3.148885736640419,3.1577645354744215,3.1671541158483905,3.176022968943361,3.1850469892358273,9.833049501199999e-05,0.00010975232695599998,0.00012176214432,0.00013465938416,0.00014886939922799998,0.000165086467488,0.00018440464266,0.00020874696816399998,0.00024171458663199997,0.00029028725382,0.00036794418868,0.0005005249788599999
4627648005.878095,3.0851517308025587,3.0942920826094813,3.1032345587843553,3.1124722069175963,3.121370225793411,3.130670194685018,3.1399131176446318,3.1488857365799388,3.157764535396042,3.167154115743505,3.176022968798763,3.1850469890356345,9.920134788e-05,0.0001107240317,0.00012284024352000002,0.00013585199688,0.00015018703392,0.00016654584386399998,0.000186028130736,0.000210563711502,0.00024375388330799994,0.00029256698547,0.00037043205612,0.00050306634894
4668624558.704214,3.085151730788371,3.0942920825918545,3.103234558762727,3.1124722068912294,3.1213702257612805,3.130670194645669,3.1399131175958734,3.148885736518384,3.1577645353162436,3.167154115636706,3.1760229686513077,3.1850469888310275,0.00010007992917199999,0.000111704883556,0.00012392820768,0.000137054842076,0.000151516682444,0.000168018667452,0.00018766685783999998,0.00021239678033199998,0.00024581272709399995,0.0002948702085,0.00037295200208000003,0.0005056505511
4709970652.27979,3.085151730773932,3.0942920825739186,3.1032345587407084,3.1124722068643873,3.1213702257285734,3.1306701946056195,3.13991311754625,3.1488857364557283,3.1577645352350205,3.1671541155279836,3.176022968501378,3.1850469886225246,0.000100966238888,0.0001126941789,0.0001250260368,0.000138268625436,0.0001528583448,0.00016950458437800002,0.00018932011518,0.00021424652955599996,0.000247890762588,0.00029719656698,0.000375496898,0.00050827044666
4751686558.316611,3.0851517307592378,3.094292082555663,3.10323455871831,3.112472206837071,3.121370225695298,3.130670194564869,3.139913117495749,3.1488857363919567,3.157764535152368,3.167154115417347,3.176022968348519,3.185046988409795,0.000101860277028,0.00011369226954399999,0.00012613302624,0.000139492994116,0.00015421131429200002,0.000171003240768,0.00019098790275599997,0.00021611295917399996,0.00024998763438799994,0.00029954534904999997,0.00037807387244,0.00051092960496
4793764719.0508175,3.0851517307442795,3.094292082537083,3.1032345586955046,3.112472206809267,3.1213702256614217,3.1306701945233795,3.1399131174443484,3.1488857363270673,3.1577645350682393,3.167154115304719,3.176022968192906,3.185046988192502,0.00010276239488399999,0.00011469915548799998,0.00012725023296,0.00014072830096000002,0.00015557665096400003,0.00017251569824400004,0.00019267057496399998,0.000217995714284,0.000252104053298,0.0003019176225,0.00038067936112000004,0.00051363159534
4836220264.885706,3.0851517307290535,3.0942920825181752,3.1032345586723014,3.112472206780968,3.1213702256269444,3.130670194481161,3.1399131173920365,3.148885736260995,3.157764534982614,3.167154115190058,3.1760229680342884,3.18504698797088,0.00010367259245599998,0.000115714836732,0.00012837695232000002,0.00014197454596799998,0.000156954001468,0.00017404124905800002,0.000194368131804,0.00021989621449399998,0.000254240019318,0.00030431374326,0.00038331692832,0.0005163728484599999
4879053361.716533,3.0851517307135565,3.094292082498928,3.103234558648673,3.1124722067521597,3.12137022559185,3.1306701944381836,3.139913117338779,3.148885736193762,3.1577645348954446,3.167154115073352,3.176022967872843,3.185046987744879,0.000104590869744,0.00011673966508799998,0.00012951424128,0.00014323208198400002,0.00015834371915200002,0.00017558060095800002,0.00019608128206799997,0.00022181339509799996,0.00025639624325199997,0.00030673335539999996,0.00038598300976000005,0.0005191533643199999
4922264002.863457,3.0851517306977905,3.094292082479337,3.1032345586246364,3.112472206722852,3.121370225556138,3.1306701943944577,3.139913117284596,3.1488857361253526,3.157764534806753,3.1671541149545934,3.176022967708534,3.1850469875144474,0.00010551687545599998,0.000117773640556,0.00013066104288000002,0.00014450020332,0.00015974545066800003,0.00017713304619600001,0.000197808962568,0.00022374725609599993,0.00025857165889399994,0.00030917610299000003,0.00038867760544,0.0005219731429200001
4965852001.298641,3.085151730681734,3.0942920824594045,3.10323455860017,3.1124722066930133,3.1213702255197835,3.1306701943499324,3.1399131172294426,3.1488857360557008,3.1577645347164607,3.1671541148336666,3.1760229675411056,3.185046987279238,0.000106451663468,0.000118816411324,0.00013181806176,0.000145779968508,0.000161159902712,0.000178700000268,0.000199552236492,0.00022569921709599994,0.000260767687852,0.00031164376568,0.00039140427963999994,0.0005248357536
5009825353.56253,3.0851517306653955,3.094292082439105,3.1032345585752625,3.1124722066626447,3.1213702254827864,3.130670194304628,3.139913117173294,3.148885735984803,3.1577645346245617,3.1671541147105784,3.176022967370737,3.1850469870394904,0.00010739453119600001,0.00011986903282799999,0.00013298565024000002,0.000147071024704,0.000162586721936,0.00018028040155199999,0.00020131145823599998,0.00022766892319599997,0.00026298397472399997,0.00031413563161,0.00039415946808000004,0.00052773762702
5054200976.1360855,3.085151730648771,3.0942920824184554,3.103234558549914,3.1124722066317387,3.121370225445138,3.1306701942585136,3.1399131171161594,3.148885735912667,3.157764534531034,3.1671541145853177,3.176022967197169,3.1850469867948523,0.00010834547864,0.00012093044963199999,0.00013416345600000002,0.000148373371908,0.00016402590834000002,0.000181874957796,0.00020308591900799997,0.00022965566459199995,0.00026522051951,0.00031665134485,0.00039694673504,0.0005306823325199999
5098953446.642481,3.0851517306318503,3.094292082397436,3.103234558524119,3.112472206600281,3.1213702254068116,3.130670194211578,3.1399131170580152,3.1488857358392393,3.1577645344358563,3.1671541144578024,3.1760229670205833,3.1850469865455637,0.000109304857092,0.00012200136536,0.00013535147904,0.00014968736296400002,0.00016547816862,0.000183483669,0.00020487597320399998,0.00023166050598999994,0.00026747732220999996,0.00031919197318999997,0.00039976251624,0.00053366630076
5144117113.113368,3.0851517306146237,3.0942920823760356,3.1032345584978565,3.112472206568263,3.1213702253677975,3.130670194163811,3.139913116998824,3.1488857357645013,3.1577645343389613,3.1671541143280026,3.1760229668407165,3.185046986291269,0.000110273017844,0.00012308213182399998,0.00013655042400000003,0.00015101299787200002,0.00016694350277600002,0.000185106535164,0.000206682329616,0.00023368344738999996,0.00026975544902999997,0.00032175751662999995,0.00040261037596,0.0005366931010799999
5189674711.037944,3.0851517305970932,3.094292082354263,3.1032345584711356,3.112472206535678,3.1213702253281057,3.1306701941151904,3.1399131169385837,3.1488857356884363,3.1577645342403415,3.167154114195888,3.1760229666575253,3.185046986032209,0.00011124960960399999,0.00012417204539999998,0.00013775958624,0.000152350276632,0.000168421204112,0.000186743910162,0.00020850463384799997,0.000235724488792,0.00027205454456799994,0.00032434797517,0.00040549031420000005,0.00053975916414
5235634963.325183,3.0851517305792484,3.0942920823321054,3.1032345584439422,3.112472206502509,3.121370225287699,3.130670194065705,3.1399131168772687,3.148885735611013,3.157764534139974,3.1671541140614097,3.1760229664709656,3.1850469857680235,0.00011223498366400001,0.0001252714579,0.00013897931808000001,0.00015369955208800002,0.000169912332672,0.00018839579399400003,0.000210343240296,0.00023778398509799995,0.0002743746088239999,0.00032696370474,0.00040840233096000006,0.00054286805928
5281997730.692386,3.085151730561092,3.094292082309545,3.1032345584162546,3.112472206468758,3.1213702252465674,3.130670194015344,3.1399131168148644,3.1488857355322133,3.1577645340378195,3.167154113924536,3.176022966280994,3.185046985498343,0.000113228788732,0.000126381072948,0.00014021032416000002,0.00015506047139600003,0.000171416888456,0.00019006218666,0.00021219814896,0.00023986193630799998,0.00027671599719999995,0.00032960470534,0.00041134642624,0.00054602335584
5328772147.488767,3.0851517305426057,3.0942920822865823,3.103234558388074,3.1124722064343993,3.1213702252047106,3.1306701939640837,3.1399131167513445,3.148885735452005,3.157764533933839,3.1671541137851986,3.176022966087565,3.1850469852237153,0.000114231727392,0.000127500538732,0.00014145225216000002,0.000156433740244,0.00017293451811600002,0.00019174344203400003,0.000214069714236,0.00024195869732399994,0.00027907906509799996,0.00033227168882999996,0.00041432260004,0.00054921791514
5375967815.11083,3.0851517305237923,3.0942920822632196,3.103234558359402,3.112472206399433,3.12137022516211,3.1306701939119135,3.139913116686706,3.148885735370384,3.1577645338280087,3.167154113643383,3.1760229658908687,3.18504698494408,0.00011524344835199998,0.00012862950343999998,0.00014270474976,0.00015781900578800003,0.000174465575,0.00019343956011600002,0.000215957581728,0.00024407391324399996,0.00028146381251799996,0.00033496429927999997,0.00041732728808000006,0.00055245173718
5423575199.273461,3.085151730504648,3.0942920822394373,3.1032345583302154,3.112472206363843,3.1213702251187456,3.130670193858809,3.13991311662091,3.1488857352873167,3.157764533720303,3.1671541134990377,3.1760229656903927,3.1850469846587552,0.00011626395161200001,0.00012976867069599998,0.00014396852160000002,0.00015921662087200003,0.00017601041245600004,0.00019515089478,0.000217862460228,0.00024620793897000003,0.00028387023946,0.00033768289262,0.00042036761892,0.00055573196064
5471613838.165376,3.085151730485161,3.0942920822152296,3.1032345583004997,3.1124722063276113,3.121370225074617,3.1306701938047583,3.139913116553941,3.148885735202743,3.1577645336106657,3.1671541133521104,3.1760229654863226,3.1850469843676694,0.000117293588464,0.0001309180405,0.00014524392,0.00016062693834000002,0.000177568677136,0.000196877446026,0.00021978434973599998,0.00024836183920799997,0.00028629905672799996,0.00034042782477999997,0.00042344002828,0.00055905858552
5520063819.287934,3.0851517304653275,3.09429208219059,3.1032345582702723,3.1124722062907475,3.1213702250296933,3.1306701937497605,3.139913116485783,3.1488857351166843,3.1577645334990865,3.1671541132025665,3.1760229652783734,3.1850469840713798,0.00011833235890799999,0.000132077612852,0.000146529888,0.00016204925250400002,0.000179141075736,0.00019861885998000001,0.00022172325025199998,0.000250534549252,0.00028874990891999996,0.00034319909575999995,0.00042654808044,0.00056242447314
5568955320.919588,3.0851517304451352,3.0942920821655218,3.103234558239493,3.1124722062532255,3.1213702249839854,3.13067019369378,3.139913116416421,3.148885735029107,3.1577645333855404,3.1671541130503518,3.1760229650669745,3.185046983769507,0.00011938061423599998,0.00013324703594,0.00014782783488000002,0.000163484269052,0.00018072690156,0.00020037584439000004,0.00022367916177600002,0.000252726424004,0.00029122279603599997,0.00034599706149,0.00042968464684,0.00056583319284
5618278379.766193,3.0851517304245935,3.0942920821399955,3.1032345582081713,3.112472206215036,3.121370224937451,3.130670193636792,3.1399131163458125,3.1488857349399475,3.1577645332699356,3.167154112895412,3.1760229648515983,3.185046983461664,0.00012043765186399999,0.0001344273652,0.00014913705600000003,0.000164931987984,0.000182327214652,0.00020214875313000002,0.0002256527931,0.00025493852817,0.000293719139684,0.00034882207789999997,0.00043285685604,0.00056928831396
5668032814.160229,3.085151730403677,3.0942920821140203,3.103234558176292,3.112472206176161,3.1213702248900903,3.130670193578795,3.1399131162739544,3.1488857348492,3.157764533152293,3.1671541127377103,3.1760229646321907,3.185046983148095,0.000121504525668,0.00013561789700799998,0.00015045790368,0.00016639276214400003,0.00018394166166400003,0.000203937232326,0.000227643789828,0.00025717050684799996,0.000296237873658,0.00035167414499,0.00043606470804,0.00057278626716
5718229135.4727955,3.0851517303823948,3.094292082087583,3.1032345581438467,3.1124722061366006,3.121370224841892,3.130670193519764,3.139913116200817,3.148885734756857,3.157764533032554,3.1671541125771903,3.1760229644091913,3.185046982828408,0.00012258053306400001,0.00013681898317599998,0.00015179037792000002,0.00016786623868800002,0.00018557024259600004,0.000205741635852,0.000229652506356,0.000259422005136,0.00029877970876199993,0.00035455361869,0.00043930107428,0.0005763306217800001
5768867306.941095,3.0851517303607348,3.094292082060677,3.1032345581108287,3.1124722060963363,3.1213702247928343,3.130670193459697,3.1399131161263836,3.148885734662869,3.157764532910689,3.167154112413815,3.1760229641818114,3.185046982502849,0.000123666025344,0.000138030623704,0.00015313447872,0.00016935277046,0.00018721331079600003,0.00020756160983400002,0.000231678942684,0.00026169373283799994,0.0003013446449959999,0.000357460499,0.0004425766476,0.0005799178084800001
5819958377.903015,3.085151730338685,3.094292082033289,3.103234558077213,3.112472206055349,3.121370224742906,3.130670193398545,3.1399131160506104,3.1488857345671835,3.157764532786637,3.1671541122474247,3.1760229639504907,3.18504698217102,0.0001247613538,0.00013925317040399998,0.00015449091072,0.000170852710304,0.00018887086626400004,0.00020939821589400004,0.00023372380760399998,0.000263986399758,0.00030393339316399994,0.00036039692150000003,0.00044588429944,0.0005835513966
5871502480.468635,3.085151730316247,3.094292082005419,3.1032345580430083,3.1124722060136385,3.1213702246920842,3.1306701933363166,3.139913115973506,3.148885734469823,3.157764532660402,3.1671541120782445,3.176022963714927,3.18504698183284,0.00012586616714,0.00014048627146399998,0.00015585896928,0.00017236570537600002,0.00019054326234800004,0.00021125074628400002,0.00023578639232399998,0.00026629894118999995,0.00030654524246199994,0.0003633582591,0.00044922759408,0.00058723138614
5923499536.659245,3.0851517302934015,3.094292081977046,3.10323455800819,3.1124722059711862,3.1213702246403687,3.130670193272974,3.139913115895026,3.1488857343707206,3.157764532531904,3.1671541119060325,3.1760229634750643,3.185046981488562,0.00012698116794799999,0.000141730630508,0.00015723935904000003,0.00017389210852000001,0.00019223014570000002,0.00021311990875199998,0.00023786740563599997,0.00026863242183999993,0.0003091812590959999,0.00036634807110000003,0.00045260653152,0.00059095420776
5975961161.2553425,3.085151730270158,3.0942920819481707,3.1032345579727587,3.1124722059279715,3.1213702245877144,3.1306701932085024,3.1399131158151388,3.1488857342698524,3.1577645324011123,3.1671541117305417,3.176022963231101,3.1850469811377753,0.00012810565363999998,0.000142985895724,0.00015863172768,0.00017543227258,0.00019393257636400005,0.00021500570329800002,0.000239967201936,0.000270986841708,0.00031184144306599994,0.0003693699168,0.00045601754748000005,0.0005947234308
6028875339.107632,3.085151730246496,3.0942920819187782,3.1032345579366876,3.1124722058839946,3.1213702245341417,3.130670193142887,3.1399131157338394,3.148885734167195,3.157764532267997,3.1671541115521444,3.17602296298247,3.1850469807800637,0.0001292403268,0.00014425241892400002,0.00016003677984,0.000176985844712,0.00019564949429600004,0.000216908129922,0.000242085426828,0.000273362200794,0.000314525794372,0.0003724166776,0.00045946777052,0.0005985426246
